,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
4986,cap_and_trade,Pass woefully inadequate bill,Anonymous,"The Times - Tribune; Scranton, Pa.","Jul 4, 2009","Scranton, Pa.",A.11,,https://www.proquest.com/newspapers/pass-woefully-inadequate-bill/docview/276367226/se-2?accountid=13360,PA
4989,cap_and_trade,Corzine's top aide to head the EPA: President-elect Obama is set to nominate the governor's chief of staff to head the environmental agency.,"Tamari, Jonathan; BauersS, Sandy","Philadelphia Inquirer; Philadelphia, Pa.","Dec 11, 2008","Philadelphia, Pa.",A.1,NATIONAL,https://www.proquest.com/newspapers/corzines-top-aide-head-epa/docview/287626858/se-2?accountid=13360,PA
5010,cap_and_trade,CLIMATE CHANGE PANELISTS URGE SWIFT ACTION,"Hopey, Don","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Aug 15, 2019","Pittsburgh, Pa.",B-1,LOCAL,https://www.proquest.com/newspapers/climate-change-panelists-urge-swift-action/docview/2273324584/se-2?accountid=13360,PA
5012,cap_and_trade,Both candidates backing failed energy policies,Anonymous,"Standard - Speaker; Hazleton, Pa.","Jun 29, 2008","Hazleton, Pa.",C.2,,https://www.proquest.com/newspapers/both-candidates-backing-failed-energy-policies/docview/250805266/se-2?accountid=13360,PA
5021,cap_and_trade,Letters To The Editor,,"LNP; Lancaster, Pa.","Jan 28, 2015","Lancaster, Pa.",A.13,A,https://www.proquest.com/newspapers/letters-editor/docview/1677497174/se-2?accountid=13360,PA
5043,cap_and_trade,BROWN'S WIN BUOYS ILLINOIS GOP DEMOCRATS DISCOUNT COMPARISONS TO REPUBLICAN UPSET IN MASSACHUSETTS,"Davey, Monica","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Jan 31, 2010","Pittsburgh, Pa.",A.9,NATIONAL,https://www.proquest.com/newspapers/browns-win-buoys-illinois-gop-democrats-discount/docview/390563369/se-2?accountid=13360,PA
5051,cap_and_trade,LETTERS TO THE EDITOR,,"Philadelphia Inquirer; Philadelphia, Pa.","Jul 23, 2010","Philadelphia, Pa.",A.18,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/654027209/se-2?accountid=13360,PA
5062,cap_and_trade,YOUR OPINION,Anonymous,"The Times - Tribune; Scranton, Pa.","Jul 1, 2009","Scranton, Pa.",A.14,,https://www.proquest.com/newspapers/your-opinion/docview/399215070/se-2?accountid=13360,PA
5094,cap_and_trade,OBAMA'S SWEEPING ATTACK ON AIR POLLUTION,"Eilperin, Juliet","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 28, 2012","Pittsburgh, Pa.",A.12,NATIONAL,https://www.proquest.com/newspapers/obamas-sweeping-attack-on-air-pollution/docview/1115417453/se-2?accountid=13360,PA
5104,cap_and_trade,Pelosi ready to push Obama's plans forward,"Wereschagin, Mike","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Apr 5, 2009","Greensburg, Pa.",,,https://www.proquest.com/newspapers/pelosi-ready-push-obamas-plans-forward/docview/382338092/se-2?accountid=13360,PA
5157,cap_and_trade,YOUR OPINION,TIMES-TRIBUNE READERS,"The Times - Tribune; Scranton, Pa.","Nov 23, 2015","Scranton, Pa.",,Opinion,https://www.proquest.com/newspapers/your-opinion/docview/1735400641/se-2?accountid=13360,PA
5190,cap_and_trade,Christie remark to GOP group is disputed,"Rao, Maya; Matt Katz INQUIRER TRENTON BUREAU","Philadelphia Inquirer; Philadelphia, Pa.","Sep 8, 2011","Philadelphia, Pa.",B.1,SOUTH JERSEY & THE REGION,https://www.proquest.com/newspapers/christie-remark-gop-group-is-disputed/docview/888209070/se-2?accountid=13360,PA
5271,cap_and_trade,GOP hopefuls struggle with their baggage,Thomas Fitzgerald INQUIRER POLITICS WRITER,"Philadelphia Inquirer; Philadelphia, Pa.","May 15, 2011","Philadelphia, Pa.",A.1,NATIONAL,https://www.proquest.com/newspapers/gop-hopefuls-struggle-with-their-baggage/docview/877744562/se-2?accountid=13360,PA
5285,cap_and_trade,COAL COMPANIES THAT FAILED TO BEAT OBAMA WANT TO HELP CRAFT CLIMATE POLICIES,"Efstathiou, Jim; Drajem, Mark","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Feb 10, 2013","Pittsburgh, Pa.",A.6,NATIONAL,https://www.proquest.com/newspapers/coal-companies-that-failed-beat-obama-want-help/docview/1285325777/se-2?accountid=13360,PA
5306,cap_and_trade,THE 'POTENTIAL' OF METHANE CNX SHOWS HOW GASSY COAL MINES CAN BE ENVIRONMENTAL COMMODITIES,"Litvak, Anya","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Jul 29, 2021","Pittsburgh, Pa.",D-1,BUSINESS,https://www.proquest.com/newspapers/potential-methane-cnx-shows-how-gassy-coal-mines/docview/2555851976/se-2?accountid=13360,PA
5333,cap_and_trade,"WAR, UNIONS, CLIMATE FILL THE AGENDA FOR CONGRESS","Malloy, Daniel","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Sep 7, 2009","Pittsburgh, Pa.",A.1,NATIONAL,https://www.proquest.com/newspapers/war-unions-climate-fill-agenda-congress/docview/391950167/se-2?accountid=13360,PA
5457,cap_and_trade,"Disney enchanted by Bethlehem ** Company eyes woods, invests to offset carbon footprint.","Radzievich, Nicole","Morning Call; Allentown, Pa.","Jul 13, 2014","Allentown, Pa.",A.1,News,https://www.proquest.com/newspapers/disney-enchanted-bethlehem-company-eyes-woods/docview/1544946130/se-2?accountid=13360,PA
5462,cap_and_trade,Governor George E. Pataki announced recently in a press release... [Derived headline],Anonymous,"Daily Review; Towanda, Pa.","Jun 2, 2006","Towanda, Pa.",F.5,,https://www.proquest.com/newspapers/governor-george-e-pataki-announced-recently-press/docview/365909077/se-2?accountid=13360,PA
5606,carbon_tax,"From Cutler, An Absurd Comparison Jay Leno A Class Act Huckabee Principled Carbon Tax Urged Carbon Tax, Too Emissions Questioned They Earn The Award",,"Intelligencer Journal / Lancaster New Era; Lancaster, Pa.","Feb 5, 2014","Lancaster, Pa.",A.9,A,https://www.proquest.com/newspapers/cutler-absurd-comparison-jay-leno-class-act/docview/1494510653/se-2?accountid=13360,PA
5620,carbon_tax,Carbon tax will benefit nation's environment,,"Morning Call; Allentown, Pa.","Aug 3, 2014","Allentown, Pa.",A.23,News,https://www.proquest.com/newspapers/carbon-tax-will-benefit-nations-environment/docview/1550968860/se-2?accountid=13360,PA
5645,carbon_tax,"The Environment, Economies and Politics ** United States should lead global response to new projections on climate change: [FIFTH Edition]",The Morning Call,"Morning Call; Allentown, Pa.","Feb 7, 2007","Allentown, Pa.",,OPINION,https://www.proquest.com/newspapers/environment-economies-politics-united-states/docview/393264292/se-2?accountid=13360,PA
5747,carbon_tax,Taxing 'carbon'? Think again!,"Morriss, Andrew","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Nov 19, 2006","Greensburg, Pa.",,,https://www.proquest.com/newspapers/taxing-carbon-think-again/docview/382540749/se-2?accountid=13360,PA
5768,carbon_tax,"Carbon tax best option for climate, economy",Anonymous,"Republican & Herald; Pottsville, Pa.","Mar 15, 2009","Pottsville, Pa.",A.12,,https://www.proquest.com/newspapers/carbon-tax-best-option-climate-economy/docview/251100955/se-2?accountid=13360,PA
5775,carbon_tax,Ambiguities Cloud Debate Over Carbon Tax,"MacDowell, Michael A","The Times - Tribune; Scranton, Pa.","Mar 19, 2017","Scranton, Pa.",,Opinion,https://www.proquest.com/newspapers/ambiguities-cloud-debate-over-carbon-tax/docview/1878584571/se-2?accountid=13360,PA
5784,carbon_tax,Proof a carbon tax would work (letter),,"York Daily Record; York, Pa.","Jul 2, 2014","York, Pa.",,Opinion,https://www.proquest.com/newspapers/proof-carbon-tax-would-work-letter/docview/1542132450/se-2?accountid=13360,PA
5799,carbon_tax,"NEED A SIMPLE, TRANSPARENT CARBON TAX BILL",,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Sep 9, 2019","Pittsburgh, Pa.",A-8,OPINION,https://www.proquest.com/newspapers/need-simple-transparent-carbon-tax-bill/docview/2286715633/se-2?accountid=13360,PA
5815,carbon_tax,Carbon tax a win for economy and the planet (column),"Clark, Jon","York Daily Record; York, Pa.","Jul 5, 2014","York, Pa.",,Opinion,https://www.proquest.com/newspapers/carbon-tax-win-economy-planet-column/docview/1543237377/se-2?accountid=13360,PA
5825,carbon_tax,"If not carbon tax, what?. The editorial ""Carbon caper: Bogus ...[Derived headline]",,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Nov 29, 2012","Greensburg, Pa.",,,https://www.proquest.com/newspapers/if-not-carbon-tax-what-editorial-caper-bogus/docview/1321403191/se-2?accountid=13360,PA
5844,carbon_tax,OPEN-MINDED? NOT REALLY THE SENATE OUGHT TO GIVE A CARBON TAX A FAIR HEARING,An editorial from,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Feb 17, 2009","Pittsburgh, Pa.",B.5,EDITORIAL,https://www.proquest.com/newspapers/open-minded-not-really-senate-ought-give-carbon/docview/390666435/se-2?accountid=13360,PA
5847,carbon_tax,FORGET 'CAP AND TRADE' A CARBON TAX WOULD BE SIMPLER AND MORE EFFECTIVE IN REDUCING GREENHOUSE GASES,"Hudak, Warren","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Apr 15, 2009","Pittsburgh, Pa.",B.7,EDITORIAL,https://www.proquest.com/newspapers/forget-cap-trade-carbon-tax-would-be-simpler-more/docview/390698816/se-2?accountid=13360,PA
5851,carbon_tax,EXXONMOBIL IS OK WITH A CARBON TAX EVEN BIG OIL IS AHEAD OF THE REPUBLICAN PARTY WHEN IT COMES TO CLIMATE CHANGE,"Hiatt, Fred","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Dec 8, 2015","Pittsburgh, Pa.",A.11,EDITORIAL,https://www.proquest.com/newspapers/exxonmobil-is-ok-with-carbon-tax-even-big-oil/docview/1744924249/se-2?accountid=13360,PA
5860,carbon_tax,"Letters To Editor Preventing Suicide Hamas Wrongly Accused Carbon Tax Backed Consumer Bears Brunt: Inspired, Perspired By Military Banners",,"Sunday News; Lancaster, Pa.","Sep 7, 2014","Lancaster, Pa.",P.3,P,https://www.proquest.com/newspapers/letters-editor-preventing-suicide-hamas-wrongly/docview/1560577104/se-2?accountid=13360,PA
5870,carbon_tax,To Tax Or Not To Tax Carbon,,"Citizens' Voice; Wilkes-Barre, Pa.","Mar 20, 2017","Wilkes-Barre, Pa.",,Opinion,https://www.proquest.com/newspapers/tax-not-carbon/docview/1878861778/se-2?accountid=13360,PA
5871,carbon_tax,To Tax Or Not To Tax Carbon?,"MacDowell, Michael A","Standard - Speaker; Hazleton, Pa.","Mar 15, 2017","Hazleton, Pa.",,Opinion,https://www.proquest.com/newspapers/tax-not-carbon/docview/1877551056/se-2?accountid=13360,PA
5879,carbon_tax,Help Letter Carriers Stamp Out Hunger Carbon Tax Favored Military Vets' Care Democracy Threatened Two Faces Of Toomey Tale Of 2 Pole Vaulters Aument Family Support Denlinger On Course Crocamo In The 98Th Feeding The Hungry 'Zip It' On Prince St.,,"Intelligencer Journal / Lancaster New Era; Lancaster, Pa.","May 2, 2014","Lancaster, Pa.",A.9,A,https://www.proquest.com/newspapers/help-letter-carriers-stamp-out-hunger-carbon-tax/docview/1520434773/se-2?accountid=13360,PA
5900,carbon_tax,"U.S. ASSUMING A ROLE OF MORE LEADERSHIP ON GLOBAL ENVIRONMENT: LAST SUMMER, EUROPEANS PUSHED FOR A STRONGER TREATY. BUT NONE - EXCEPT MONACO - HAS SIGNED.","Jaffe, Mark","Philadelphia Inquirer; Philadelphia, Pa.","Mar 16, 1993","Philadelphia, Pa.",A.2,NATIONAL,https://www.proquest.com/newspapers/u-s-assuming-role-more-leadership-on-global/docview/1839566564/se-2?accountid=13360,PA
5922,carbon_tax,Destroying the environment to spite liberals,"Bunch, Will","Philadelphia Inquirer; Philadelphia, Pa.","Jan 1, 2019","Philadelphia, Pa.",A.13,EDITORIAL,https://www.proquest.com/newspapers/destroying-environment-spite-liberals/docview/2162652575/se-2?accountid=13360,PA
5924,carbon_tax,DON RITTER PUSHES ENVIRONMENT POLICY: [FOURTH Edition],"Leffler, Pete","Morning Call; Allentown, Pa.","Aug 24, 1993","Allentown, Pa.",,BETHLEHEM,https://www.proquest.com/newspapers/don-ritter-pushes-environment-policy/docview/392642127/se-2?accountid=13360,PA
5932,carbon_tax,"This Earth Day, Let's Consider New Ways To Protect Pa.'S Environment","Klein, Charlie","LNP; Lancaster, Pa.","Apr 22, 2016","Lancaster, Pa.",A.19,A,https://www.proquest.com/newspapers/this-earth-day-lets-consider-new-ways-protect-pa/docview/1783898664/se-2?accountid=13360,PA
5936,carbon_tax,HERE'S HOW TO SAVE THE ENVIRONMENT,"Hess, David","Philadelphia Inquirer; Philadelphia, Pa.","Mar 18, 1989","Philadelphia, Pa.",A.1,NATIONAL,https://www.proquest.com/newspapers/heres-how-save-environment/docview/1834343148/se-2?accountid=13360,PA
5974,carbon_tax,A TALE OF TWO CARBON TAXES,"Steele, Brendon","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Aug 5, 2014","Pittsburgh, Pa.",A.8,EDITORIAL,https://www.proquest.com/newspapers/tale-two-carbon-taxes/docview/1551321626/se-2?accountid=13360,PA
6018,carbon_tax,Shale gas drilling benefits too great to sacrifice,"Butler, Mike","Morning Call; Allentown, Pa.","Apr 1, 2014","Allentown, Pa.",A.14,News,https://www.proquest.com/newspapers/shale-gas-drilling-benefits-too-great-sacrifice/docview/1511773347/se-2?accountid=13360,PA
6029,carbon_tax,Letters To The Editor,,"LNP; Lancaster, Pa.","Mar 26, 2015","Lancaster, Pa.",A.11,A,https://www.proquest.com/newspapers/letters-editor/docview/1677545545/se-2?accountid=13360,PA
6047,carbon_tax,CLIMATE ADVOCACY,"Weiss, Judy","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Nov 2, 2013","Pittsburgh, Pa.",A.14,EDITORIAL,https://www.proquest.com/newspapers/climate-advocacy/docview/1448366660/se-2?accountid=13360,PA
6062,carbon_tax,"AN ADVISORY PANEL URGES STIFF TAXES ON GAS, FOSSIL FUELS: ENVIRONMENTAL AND BUSINESS LEADERS TIMED THEIR REPORT TO INFLUENCE NEXT WEEK'S ECONOMIC SUMMIT.","Stranahan, Susan Q","Philadelphia Inquirer; Philadelphia, Pa.","Dec 10, 1992","Philadelphia, Pa.",A.2,NATIONAL,https://www.proquest.com/newspapers/advisory-panel-urges-stiff-taxes-on-gas-fossil/docview/1839105807/se-2?accountid=13360,PA
6091,carbon_tax,Is global warming real?,Anonymous,"The News - Item; Shamokin, Pa.","Jan 14, 2010","Shamokin, Pa.",A.4,,https://www.proquest.com/newspapers/is-global-warming-real/docview/440947340/se-2?accountid=13360,PA
6114,carbon_tax,It's a nonstarter,,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Apr 9, 2013","Greensburg, Pa.",,,https://www.proquest.com/newspapers/nonstarter/docview/1324905175/se-2?accountid=13360,PA
6130,carbon_tax,It's a nonstarter,,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Apr 10, 2013","Greensburg, Pa.",,,https://www.proquest.com/newspapers/nonstarter/docview/1325291740/se-2?accountid=13360,PA
6132,carbon_tax,"It's a nonstarter,Ralph j. martinpresidentchief executive officerRobert R. HammondGeneral Manager Edward C. MartinAssistantGeneral Manager",,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Apr 10, 2013","Greensburg, Pa.",,,https://www.proquest.com/newspapers/nonstarter-ralph-j-martinpresidentchief-executive/docview/1325320528/se-2?accountid=13360,PA
6168,carbon_tax,"U.S. has investors, innovators to combat climate change effects","Eberhard, Cecilia; Brosky, Renate; Egbert, William","Morning Call; Allentown, Pa.","Jul 23, 2014","Allentown, Pa.",A.17,News,https://www.proquest.com/newspapers/u-s-has-investors-innovators-combat-climate/docview/1547815083/se-2?accountid=13360,PA
6173,carbon_tax,Spill part of bigger emergency,Anonymous,"The Times - Tribune; Scranton, Pa.","May 8, 2010","Scranton, Pa.",A.11,,https://www.proquest.com/newspapers/spill-part-bigger-emergency/docview/577375632/se-2?accountid=13360,PA
6208,carbon_tax,"LETTER: Need jobs that improve society, not pollute it",,"The York Dispatch; York, Pa.","Jun 23, 2014","York, Pa.",,Letters,https://www.proquest.com/newspapers/letter-need-jobs-that-improve-society-not-pollute/docview/1539325999/se-2?accountid=13360,PA
6212,carbon_tax,'Fee And Dividend': How To Reduce Co2,,"Intelligencer Journal / Lancaster New Era; Lancaster, Pa.","Mar 8, 2013","Lancaster, Pa.",A.11,A,https://www.proquest.com/newspapers/fee-dividend-how-reduce-co2/docview/1315218571/se-2?accountid=13360,PA
6215,carbon_tax,RGGI not Pa.’s best option to cut carbon: OP-ED,"Bauman, Yoram; Delavan, Will","Philadelphia Daily News; Philadelphia, Pa.","Apr 12, 2021","Philadelphia, Pa.",A.17,Opinion,https://www.proquest.com/newspapers/rggi-not-pa-s-best-option-cut-carbon/docview/2511106228/se-2?accountid=13360,PA
6234,carbon_tax,Cap it,,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Dec 13, 2014","Greensburg, Pa.",,,https://www.proquest.com/newspapers/cap/docview/1636084812/se-2?accountid=13360,PA
6237,carbon_tax,Cap it,,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Dec 12, 2014","Greensburg, Pa.",,,https://www.proquest.com/newspapers/cap/docview/1635484936/se-2?accountid=13360,PA
6257,carbon_tax,FRACKING'S GREEN SIDE,An editorial from,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 9, 2012","Pittsburgh, Pa.",B.7,EDITORIAL,https://www.proquest.com/newspapers/frackings-green-side/docview/1095205717/se-2?accountid=13360,PA
6299,carbon_tax,GOP conservationists buck Trump: Some Pennsylvania and New Jersey Republicans are angry at denial of climate change and threats to the EPA.,"Kummer, Frank","Philadelphia Inquirer; Philadelphia, Pa.","Mar 28, 2017","Philadelphia, Pa.",A.2,NATIONAL,https://www.proquest.com/newspapers/gop-conservationists-buck-trump/docview/1881563412/se-2?accountid=13360,PA
6312,carbon_tax,"MEMORIAL DAY 2050 IF WE VALUE FREEDOM, WE MUST TAKE CLIMATE CHANGE SERIOUSLY",,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","May 26, 2014","Pittsburgh, Pa.",A.17,A,https://www.proquest.com/newspapers/memorial-day-2050-if-we-value-freedom-must-take/docview/1528328186/se-2?accountid=13360,PA
6322,carbon_tax,Drawing a realistic blueprint for a conservative comeback,"Ferris, Kevin","Philadelphia Inquirer; Philadelphia, Pa.","Jan 11, 2008","Philadelphia, Pa.",A.13,EDITORIAL,https://www.proquest.com/newspapers/drawing-realistic-blueprint-conservative-comeback/docview/287665732/se-2?accountid=13360,PA
6383,carbon_tax,"MORE FROM LESS TECHNOLOGY AND CAPITALISM ARE PUSHING US TO BE MORE SUSTAINABLE, WRITES TIMOTHY LYDON",,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Jun 7, 2020","Pittsburgh, Pa.",D-7,D,https://www.proquest.com/newspapers/more-less-technology-capitalism-are-pushing-us-be/docview/2409910837/se-2?accountid=13360,PA
6401,carbon_tax,"AS CFCS END, A NEW SET OF WORRIES BEGINS: OZONE-DEPLETING CHLOROFLUOROCARBONS ARE BEING PHASED OUT. THE SCRAMBLE FOR SUBSTITUTES COULD MEAN FRUSTRATION FOR MANY BUSINESSES AND CONSUMERS.","Fried, John J","Philadelphia Inquirer; Philadelphia, Pa.","Oct 11, 1992","Philadelphia, Pa.",C.1,BUSINESS,https://www.proquest.com/newspapers/as-cfcs-end-new-set-worries-begins/docview/1839068108/se-2?accountid=13360,PA
6454,carbon_tax,CANADIAN ELECTION NOW HINGES ON ECONOMY,"Cohen, Andrew","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 13, 2008","Pittsburgh, Pa.",A.1,WORLD,https://www.proquest.com/newspapers/canadian-election-now-hinges-on-economy/docview/390731414/se-2?accountid=13360,PA
6468,carbon_tax,At our own peril,,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Mar 11, 2013","Greensburg, Pa.",,,https://www.proquest.com/newspapers/at-our-own-peril/docview/1315828918/se-2?accountid=13360,PA
