,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
3016,cap_and_trade,Gas price slide will boost Bay Area consumer spending,"Carey, Pete","Oakland Tribune; Oakland, Calif.","Jan 11, 2015","Oakland, Calif.",,News,https://www.proquest.com/newspapers/gas-price-slide-will-boost-bay-area-consumer/docview/1644391802/se-2?accountid=13360,CA
3020,cap_and_trade,Firms fund projects to preserve Amazon; Villagers who agree to protect trees can get money and training in new livelihoods.,"Roosevelt, Margot","Los Angeles Times; Los Angeles, Calif.","Feb 21, 2010","Los Angeles, Calif.",,Business; Part B; Business Desk,https://www.proquest.com/newspapers/firms-fund-projects-preserve-amazon-villagers-who/docview/422291915/se-2?accountid=13360,CA
3024,cap_and_trade,"Manure for some, dollars for others",Pauline Bartolone CALmatters,"The Sun; San Bernardino, Calif.","Aug 20, 2015","San Bernardino, Calif.",,News,https://www.proquest.com/newspapers/manure-some-dollars-others/docview/1705724500/se-2?accountid=13360,CA
3032,cap_and_trade,Gov. picks a veteran regulator for air panel; Mary Nichols held the state leadership post under Jerry Brown and was a Davis official.: [HOME EDITION],"Halper, Evan; Wilson, Janet","Los Angeles Times; Los Angeles, Calif.","Jul 4, 2007","Los Angeles, Calif.",,California Metro; Part B; Metro Desk,https://www.proquest.com/newspapers/gov-picks-veteran-regulator-air-panel-mary/docview/422176181/se-2?accountid=13360,CA
3037,cap_and_trade,"Manure for some, dollars for others",Pauline Bartolone CALmatters,"Whittier Daily News; Whittier, Calif.","Aug 20, 2015","Whittier, Calif.",,News,https://www.proquest.com/newspapers/manure-some-dollars-others/docview/1705726679/se-2?accountid=13360,CA
3038,cap_and_trade,"Manure for some, dollars for others",Pauline Bartolone CALmatters,"San Gabriel Valley Tribune; West Covina, Calif.","Aug 20, 2015","West Covina, Calif.",,News,https://www.proquest.com/newspapers/manure-some-dollars-others/docview/1705724757/se-2?accountid=13360,CA
3040,cap_and_trade,"Manure for some, dollars for others",Pauline Bartolone CALmatters,"Daily Breeze; Torrance, Calif.","Aug 20, 2015","Torrance, Calif.",,News,https://www.proquest.com/newspapers/manure-some-dollars-others/docview/1705725939/se-2?accountid=13360,CA
3050,cap_and_trade,LETTERS; Future shock,,"Los Angeles Times; Los Angeles, Calif.","Jun 4, 2014","Los Angeles, Calif.",,Main News; Part A; Letters Desk,https://www.proquest.com/newspapers/letters-future-shock/docview/1531837339/se-2?accountid=13360,CA
3056,cap_and_trade,"Manure for some, dollars for others",Pauline Bartolone CALmatters,"Pasadena Star - News; Pasadena, Calif.","Aug 20, 2015","Pasadena, Calif.",,News,https://www.proquest.com/newspapers/manure-some-dollars-others/docview/1705724479/se-2?accountid=13360,CA
3057,cap_and_trade,CAPITOL JOURNAL; Newsom would set a new course,"Skelton, George","Los Angeles Times; Los Angeles, Calif.","Feb 16, 2015","Los Angeles, Calif.",,California; Part B; Metro Desk,https://www.proquest.com/newspapers/capitol-journal-newsom-would-set-new-course/docview/1655219686/se-2?accountid=13360,CA
3068,cap_and_trade,"Manure for some, dollars for others",Pauline Bartolone CALmatters,"Redlands Daily Facts; Redlands, Calif.","Aug 20, 2015","Redlands, Calif.",,News,https://www.proquest.com/newspapers/manure-some-dollars-others/docview/1705725907/se-2?accountid=13360,CA
3072,cap_and_trade,"VOTE 2010; U.S. SENATE; Candidates share little common ground; Boxer supports health reform, the stimulus. Fiorina backs cuts in taxes, federal spending.","Reston, Maeve","Los Angeles Times; Los Angeles, Calif.","Oct 10, 2010","Los Angeles, Calif.",,Special Section; Part T; Metro Desk,https://www.proquest.com/newspapers/vote-2010-u-s-senate-candidates-share-little/docview/757089979/se-2?accountid=13360,CA
3103,cap_and_trade,Energy rift on the campaign trail; Romney embraces fossil fuels; Obama sees more of a future in renewable sources.,"Banerjee, Neela","Los Angeles Times; Los Angeles, Calif.","Sep 29, 2012","Los Angeles, Calif.",,Main News; Part A; National Desk,https://www.proquest.com/newspapers/energy-rift-on-campaign-trail-romney-embraces/docview/1081003014/se-2?accountid=13360,CA
3107,cap_and_trade,"LETTERS; Blight, not flight",,"Los Angeles Times; Los Angeles, Calif.","Sep 14, 2016","Los Angeles, Calif.",,Main News; Part A; Letters Desk,https://www.proquest.com/newspapers/letters-blight-not-flight/docview/1819021406/se-2?accountid=13360,CA
3113,cap_and_trade,"Banking on voter anger, Fiorina steers right","Zapler, Mike","Oakland Tribune; Oakland, Calif.","Oct 10, 2010","Oakland, Calif.",,News,https://www.proquest.com/newspapers/banking-on-voter-anger-fiorina-steers-right/docview/757237748/se-2?accountid=13360,CA
3118,cap_and_trade,"NEWS ANALYSIS; The good, bad and what's ahead; After a year in office, Obama's advisors are looking for ways to revive his political prospects.","Nicholas, Peter; Parsons, Christi","Los Angeles Times; Los Angeles, Calif.","Jan 19, 2010","Los Angeles, Calif.",,Main News; Part A; National Desk,https://www.proquest.com/newspapers/news-analysis-good-bad-whats-ahead-after-year/docview/422360734/se-2?accountid=13360,CA
3122,cap_and_trade,"California budget: Gov. Jerry Brown begins sprint toward re-election: WITH A FISCAL PROPOSAL THAT WOULD CLEAR THE STATE'S $24.9 BILLION DEBT IN FOUR YEARS, GOVERNOR ESSENTIALLY LAUNCHES RE-ELECTION BID","Calefati, Jessica","San Jose Mercury News; San Jose, Calif.","Jan 10, 2014","San Jose, Calif.",A.1,Front,https://www.proquest.com/newspapers/california-budget-gov-jerry-brown-begins-sprint/docview/1476493170/se-2?accountid=13360,CA
3124,cap_and_trade,Tom Steyer and Kevin de Leon: A friendship that may change California,Laurel Rosenhall CALmatters,"Oakland Tribune; Oakland, Calif.","Jul 21, 2015","Oakland, Calif.",,Breaking,https://www.proquest.com/newspapers/tom-steyer-kevin-de-leon-friendship-that-may/docview/1697981295/se-2?accountid=13360,CA
3125,cap_and_trade,California's Sierra Nevada is putting the trees to work,"Cart, Julie","The Desert Sun; Palm Springs, Calif.","Feb 5, 2018","Palm Springs, Calif.",A.1,News,https://www.proquest.com/newspapers/californias-sierra-nevada-is-putting-trees-work/docview/1993919478/se-2?accountid=13360,CA
3135,cap_and_trade,"Air district, manufacturers to work on developing zero-emission trucks","De Atley, Richard K","Daily News; Los Angeles, Calif.","May 8, 2016","Los Angeles, Calif.",,Environment And Nature,https://www.proquest.com/newspapers/air-district-manufacturers-work-on-developing/docview/1787567446/se-2?accountid=13360,CA
3140,cap_and_trade,BROWN SCALES BACK BUDGET: Federal sequester leads to cuts; school reforms unaffected,"Harmon, Steven","Contra Costa Times; Walnut Creek, Calif.","May 15, 2013","Walnut Creek, Calif.",A.1,News,https://www.proquest.com/newspapers/brown-scales-back-budget/docview/1351907872/se-2?accountid=13360,CA
3149,cap_and_trade,Sunday Letters to the Editor,Anonymous,"Daily Breeze; Torrance, Calif.","Oct 30, 2010","Torrance, Calif.",,Opinion,https://www.proquest.com/newspapers/sunday-letters-editor/docview/761196548/se-2?accountid=13360,CA
3161,cap_and_trade,BROWN UNVEILS CAUTIOUS STATE BUDGET PLAN: GOVERNOR'S PROPOSAL INCLUDES HIKES FOR HIGHER EDUCATION AND MEDI-CAL EXPANSION,"Murphy, Katy; Rogers, Paul; Baldassari, Erin","The Mercury News; San Jose, Calif.","Jan 11, 2017","San Jose, Calif.",A.1,Front,https://www.proquest.com/newspapers/brown-unveils-cautious-state-budget-plan/docview/1857711573/se-2?accountid=13360,CA
3167,cap_and_trade,"Gold Line extension delayed because of steel tariffs, runaway construction costs, authority says","Scauzillo, Steve","Redlands Daily Facts; Redlands, Calif.","Nov 14, 2018","Redlands, Calif.",,Environment,https://www.proquest.com/newspapers/gold-line-extension-delayed-because-steel-tariffs/docview/2138591059/se-2?accountid=13360,CA
3168,cap_and_trade,Addiction to driving hurting California: Report: State must cut emissions to meet its climate-change goals,"Wilson, Janet","The Desert Sun; Palm Springs, Calif.","Oct 8, 2019","Palm Springs, Calif.",A.6,News,https://www.proquest.com/newspapers/addiction-driving-hurting-california/docview/2301776319/se-2?accountid=13360,CA
3183,cap_and_trade,Rep. Mary Bono Mack veers right as tea party makes gains,"Felci, Erica; Barton, Paul C","The Desert Sun; Palm Springs, Calif.","Jun 5, 2011","Palm Springs, Calif.",,NEWS,https://www.proquest.com/newspapers/rep-mary-bono-mack-veers-right-as-tea-party-makes/docview/870232980/se-2?accountid=13360,CA
3184,cap_and_trade,Why fighting climate change won't destroy the economy,,"The Desert Sun; Palm Springs, Calif.","Apr 17, 2016","Palm Springs, Calif.",A.11,News,https://www.proquest.com/newspapers/why-fighting-climate-change-wont-destroy-economy/docview/1781403860/se-2?accountid=13360,CA
3189,cap_and_trade,Battling wildfires year-round now the norm. How did we get here?,"Schnell, Lindsay","Visalia Times - Delta / Tulare Advance - Register; Visalia, Calif.","Aug 9, 2018","Visalia, Calif.",A.6,News,https://www.proquest.com/newspapers/battling-wildfires-year-round-now-norm-how-did-we/docview/2085494642/se-2?accountid=13360,CA
3197,cap_and_trade,Mayor Eric Garcetti unveils new push toward greener Port of Los Angeles,"Uranga, Rachel","Daily News; Los Angeles, Calif.","Jul 12, 2016","Los Angeles, Calif.",,Environment And Nature,https://www.proquest.com/newspapers/mayor-eric-garcetti-unveils-new-push-toward/docview/1803575976/se-2?accountid=13360,CA
3198,cap_and_trade,State is OK withObama climate goal,Raju Chebium,"The Desert Sun; Palm Springs, Calif.","Jun 3, 2014","Palm Springs, Calif.",1,A,https://www.proquest.com/newspapers/state-is-ok-withobama-climate-goal/docview/1531442787/se-2?accountid=13360,CA
3201,cap_and_trade,Former head of Southern California's air quality agency discusses challenges,"Danelski, David","Daily News; Los Angeles, Calif.","Oct 28, 2016","Los Angeles, Calif.",,Environment And Nature,https://www.proquest.com/newspapers/former-head-southern-californias-air-quality/docview/1833282354/se-2?accountid=13360,CA
3207,cap_and_trade,"BROWN SEEKS TAX ON HEALTH CARE PLANS: GOVERNOR ALSO PRIORITIZES EDUCATION, PAYING OFF DEBT AND BEEFING UP RESERVES","Calefati, Jessica; Richman, Josh; Murphy, Katy","San Jose Mercury News; San Jose, Calif.","Jan 8, 2016","San Jose, Calif.",A.1,Front,https://www.proquest.com/newspapers/brown-seeks-tax-on-health-care-plans/docview/1755774704/se-2?accountid=13360,CA
3211,cap_and_trade,The Los Angeles County Primary Election Results,Anonymous,"Los Angeles Sentinel; Los Angeles, Calif.","Jun 7, 2018","Los Angeles, Calif.",,NEWS,https://www.proquest.com/newspapers/los-angeles-county-primary-election-results/docview/2063385317/se-2?accountid=13360,CA
3214,cap_and_trade,MONEY TREES; Companies find that preserving the Amazon may be the most cost-effective way to cut greenhouse gas emissions.,"Roosevelt, Margot","Los Angeles Times; Los Angeles, Calif.","Feb 21, 2010","Los Angeles, Calif.",,Business; Part B; Business Desk,https://www.proquest.com/newspapers/money-trees-companies-find-that-preserving-amazon/docview/422327184/se-2?accountid=13360,CA
3216,cap_and_trade,Why Southern California officials are skeptical over smog fix,"Danelski, David","Daily News; Los Angeles, Calif.","Oct 2, 2016","Los Angeles, Calif.",,Environment And Nature,https://www.proquest.com/newspapers/why-southern-california-officials-are-skeptical/docview/1825256631/se-2?accountid=13360,CA
3217,cap_and_trade,California car culture's enterprising idea to go greener,"Shelley, Susan","Daily News; Los Angeles, Calif.","Apr 3, 2015","Los Angeles, Calif.",,Environment And Nature,https://www.proquest.com/newspapers/california-car-cultures-enterprising-idea-go/docview/1669662103/se-2?accountid=13360,CA
3218,cap_and_trade,"BROWN SEEKS TAX ON HEALTH CARE PLANS: GOVERNOR ALSO PRIORITIZES EDUCAITON, PAYING OFF DEBOT AND BEEFING UP RESERVES","Calefati, Jessica; Richman, Josh; Murphy, Katy","Contra Costa Times; Walnut Creek, Calif.","Jan 8, 2016","Walnut Creek, Calif.",A.1,News,https://www.proquest.com/newspapers/brown-seeks-tax-on-health-care-plans/docview/1756490416/se-2?accountid=13360,CA
3220,cap_and_trade,ELECTION 2016; Where the candidates stand; Senate hopefuls Harris and Sanchez lay out plans for key issues facing California and the U.S.,"Wire, Sarah D","Los Angeles Times; Los Angeles, Calif.","Oct 18, 2016","Los Angeles, Calif.",,California; Part B; Local Desk,https://www.proquest.com/newspapers/election-2016-where-candidates-stand-senate/docview/1829666385/se-2?accountid=13360,CA
3233,cap_and_trade,"Annie Leonard's ""Story of Stuff"" has made her a target of conservatives","Hicks, Tony","Oakland Tribune; Oakland, Calif.","Apr 5, 2010","Oakland, Calif.",,Environment,https://www.proquest.com/newspapers/annie-leonards-story-stuff-has-made-her-target/docview/352450207/se-2?accountid=13360,CA
3238,cap_and_trade,Gov. Jerry Brown signs 'critical' emissions-cutting climate bills at LA park,"Bartholomew, Dana","Daily News; Los Angeles, Calif.","Sep 8, 2016","Los Angeles, Calif.",,Environment And Nature,https://www.proquest.com/newspapers/gov-jerry-brown-signs-critical-emissions-cutting/docview/1817914740/se-2?accountid=13360,CA
3242,cap_and_trade,Conservative duo reach seat of power; The Koch brothers' money has backed most members of the House energy panel.,"Hamburger, Tom; Hennessey, Kathleen; Banerjee, Neela","Los Angeles Times; Los Angeles, Calif.","Feb 6, 2011","Los Angeles, Calif.",,Main News; Part A; National Desk,https://www.proquest.com/newspapers/conservative-duo-reach-seat-power-koch-brothers/docview/849371561/se-2?accountid=13360,CA
3256,cap_and_trade,How a friendship between a California politician and a billionaire could shape climate policy,"Rosenhall, Laurel","Daily News; Los Angeles, Calif.","Jul 18, 2015","Los Angeles, Calif.",,Environment And Nature,https://www.proquest.com/newspapers/how-friendship-between-california-politician/docview/1697109833/se-2?accountid=13360,CA
3272,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,"Galbraith, Kate","Daily News; Los Angeles, Calif.","Aug 12, 2015","Los Angeles, Calif.",,Environment And Nature,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703727388/se-2?accountid=13360,CA
3292,cap_and_trade,"How will next President tackle energy, drought?","Roth, Sammy","The Desert Sun; Palm Springs, Calif.","Oct 16, 2016","Palm Springs, Calif.",A.7,News,https://www.proquest.com/newspapers/how-will-next-president-tackle-energy-drought/docview/1829364980/se-2?accountid=13360,CA
3302,cap_and_trade,From Readers,,"The Desert Sun; Palm Springs, Calif.","Aug 5, 2010","Palm Springs, Calif.",,PALM DESERT SUN,https://www.proquest.com/newspapers/readers/docview/740274428/se-2?accountid=13360,CA
3311,cap_and_trade,"How will next President tackle energy, drought?","Roth, Sammy","The Desert Sun; Palm Springs, Calif.","Oct 16, 2016","Palm Springs, Calif.",A.7,News,https://www.proquest.com/newspapers/how-will-next-president-tackle-energy-drought/docview/2193686723/se-2?accountid=13360,CA
3313,cap_and_trade,Political Blotter: New campaign highlights how clean-energy laws benefit poorer communities,"Richman, Josh","Oakland Tribune; Oakland, Calif.","Dec 22, 2014","Oakland, Calif.",,Breaking,https://www.proquest.com/newspapers/political-blotter-new-campaign-highlights-how/docview/1639099916/se-2?accountid=13360,CA
3341,cap_and_trade,CAMPAIGN HIGHLIGHTS CLIMATE LAW BENEFITS,"Richman, Josh","Contra Costa Times; Walnut Creek, Calif.","Dec 22, 2014","Walnut Creek, Calif.",B.3,News,https://www.proquest.com/newspapers/campaign-highlights-climate-law-benefits/docview/1641193545/se-2?accountid=13360,CA
3366,cap_and_trade,Path is unclear for climate change policy,,"The Salinas Californian; Salinas, Calif.","Jun 19, 2014","Salinas, Calif.",2,A,https://www.proquest.com/newspapers/path-is-unclear-climate-change-policy/docview/1537293001/se-2?accountid=13360,CA
3388,cap_and_trade,OCTOBER 14 LETTERS TO THE EDITOR,Readers,"East Bay Times; Walnut Creek, Calif.","Oct 14, 2018","Walnut Creek, Calif.",A.12,Opinion,https://www.proquest.com/newspapers/october-14-letters-editor/docview/2123037041/se-2?accountid=13360,CA
3423,cap_and_trade,THE NATION; Obama to name Energy secretary; Nobel physicist Steven Chu is to fill the post. An energy coordinator and a new EPA chief have also been chosen.,"Tankersley, Jim","Los Angeles Times; Los Angeles, Calif.","Dec 11, 2008","Los Angeles, Calif.",,Main News; Part A; National Desk,https://www.proquest.com/newspapers/nation-obama-name-energy-secretary-nobel/docview/422226845/se-2?accountid=13360,CA
